Date,Actual Price,Predicted Price
2013-09-07 15:03:05.268265,146.35,147.62
2013-09-08 15:03:05.268265,144.8,146.13
2013-09-09 15:03:05.268265,145.09,145.3
2013-09-10 15:03:05.268265,142.81,140.32
2013-09-11 15:03:05.268265,138.87,140.6
2013-09-12 15:03:05.268265,138.72,140.67
2013-09-13 15:03:05.268265,138.69,138.8
2013-09-14 15:03:05.268265,140.0,142.54
2013-09-15 15:03:05.268265,139.36,140.05
2013-09-16 15:03:05.268265,137.16,136.57
2013-09-17 15:03:05.268265,138.97,138.57
2013-09-18 15:03:05.268265,138.72,140.77
2013-09-19 15:03:05.268265,140.04,138.38
2013-09-20 15:03:05.268265,140.72,138.22
2013-09-21 15:03:05.268265,141.55,144.34
2013-09-22 15:03:05.268265,141.06,140.24
2013-09-23 15:03:05.268265,140.82,138.74
2013-09-24 15:03:05.268265,142.69,144.75
2013-09-25 15:03:05.268265,141.0,142.11
2013-09-26 15:03:05.268265,141.95,142.35
2013-09-27 15:03:05.268265,140.53,143.06
2013-09-28 15:03:05.268265,140.58,138.32
2013-09-29 15:03:05.268265,141.2,141.96
2013-09-30 15:03:05.268265,140.97,141.22
2013-10-01 15:03:05.268265,139.08,136.99
2013-10-02 15:03:05.268265,142.49,141.52
2013-10-03 15:03:05.268265,142.82,143.02
2013-10-04 15:03:05.268265,142.03,139.93
2013-10-05 15:03:05.268265,142.17,140.74
2013-10-06 15:03:05.268265,145.01,146.23
2013-10-07 15:03:05.268265,143.82,143.22
2013-10-08 15:03:05.268265,142.78,140.71
2013-10-09 15:03:05.268265,141.15,143.39
2013-10-10 15:03:05.268265,142.85,142.5
2013-10-11 15:03:05.268265,142.25,141.73
2013-10-12 15:03:05.268265,142.13,141.57
2013-10-13 15:03:05.268265,144.41,144.04
2013-10-14 15:03:05.268265,145.51,142.96
2013-10-15 15:03:05.268265,146.3,147.73
2013-10-16 15:03:05.268265,146.08,146.04
2013-10-17 15:03:05.268265,146.6,146.09
2013-10-18 15:03:05.268265,145.57,145.74
2013-10-19 15:03:05.268265,144.43,143.5
2013-10-20 15:03:05.268265,143.24,140.84
2013-10-21 15:03:05.268265,142.31,140.29
2013-10-22 15:03:05.268265,142.4,144.89
2013-10-23 15:03:05.268265,143.37,142.52
2013-10-24 15:03:05.268265,143.68,144.2
2013-10-25 15:03:05.268265,142.01,142.85
2013-10-26 15:03:05.268265,141.43,141.93
2013-10-27 15:03:05.268265,143.57,142.25
2013-10-28 15:03:05.268265,144.7,144.35
2013-10-29 15:03:05.268265,145.14,147.78
2013-10-30 15:03:05.268265,147.18,148.71
2013-10-31 15:03:05.268265,148.45,145.83
2013-11-01 15:03:05.268265,145.4,143.99
2013-11-02 15:03:05.268265,146.29,147.64
2013-11-03 15:03:05.268265,145.4,145.19
2013-11-04 15:03:05.268265,146.52,148.84
2013-11-05 15:03:05.268265,144.79,144.85
2013-11-06 15:03:05.268265,143.98,141.91
2013-11-07 15:03:05.268265,146.71,146.19
2013-11-08 15:03:05.268265,145.52,146.79
2013-11-09 15:03:05.268265,145.99,147.2
2013-11-10 15:03:05.268265,145.83,145.09
2013-11-11 15:03:05.268265,145.35,145.92
2013-11-12 15:03:05.268265,142.41,144.91
2013-11-13 15:03:05.268265,140.78,141.88
2013-11-14 15:03:05.268265,141.36,143.4
2013-11-15 15:03:05.268265,141.39,142.66
2013-11-16 15:03:05.268265,143.34,141.25
2013-11-17 15:03:05.268265,143.95,141.63
2013-11-18 15:03:05.268265,145.23,146.53
2013-11-19 15:03:05.268265,145.97,146.56
2013-11-20 15:03:05.268265,148.45,149.13
2013-11-21 15:03:05.268265,149.19,146.22
2013-11-22 15:03:05.268265,148.96,150.17
2013-11-23 15:03:05.268265,149.97,147.51
2013-11-24 15:03:05.268265,146.66,148.89
2013-11-25 15:03:05.268265,146.36,148.87
2013-11-26 15:03:05.268265,143.92,145.03
2013-11-27 15:03:05.268265,144.05,142.06
2013-11-28 15:03:05.268265,144.35,144.14
2013-11-29 15:03:05.268265,144.92,144.31
2013-11-30 15:03:05.268265,143.75,144.94
2013-12-01 15:03:05.268265,143.6,144.5
2013-12-02 15:03:05.268265,143.68,144.47
2013-12-03 15:03:05.268265,144.9,143.74
2013-12-04 15:03:05.268265,145.28,146.13
2013-12-05 15:03:05.268265,147.45,144.51
2013-12-06 15:03:05.268265,148.89,147.31
2013-12-07 15:03:05.268265,150.71,153.42
2013-12-08 15:03:05.268265,150.99,152.19
2013-12-09 15:03:05.268265,151.57,153.11
2013-12-10 15:03:05.268265,153.42,153.93
2013-12-11 15:03:05.268265,151.9,149.93
2013-12-12 15:03:05.268265,151.78,150.38
2013-12-13 15:03:05.268265,151.77,151.89
2013-12-14 15:03:05.268265,151.75,150.43
2013-12-15 15:03:05.268265,151.1,150.69
2013-12-16 15:03:05.268265,147.06,148.65
2013-12-17 15:03:05.268265,147.1,149.73
2013-12-18 15:03:05.268265,146.6,147.19
2013-12-19 15:03:05.268265,143.73,142.77
2013-12-20 15:03:05.268265,144.97,146.6
2013-12-21 15:03:05.268265,147.26,146.34
2013-12-22 15:03:05.268265,145.35,148.07
2013-12-23 15:03:05.268265,144.11,142.25
2013-12-24 15:03:05.268265,144.11,142.63
2013-12-25 15:03:05.268265,144.9,146.02
2013-12-26 15:03:05.268265,143.05,145.62
2013-12-27 15:03:05.268265,142.26,142.45
2013-12-28 15:03:05.268265,141.59,144.03
2013-12-29 15:03:05.268265,140.62,138.14
2013-12-30 15:03:05.268265,141.92,143.77
2013-12-31 15:03:05.268265,141.01,142.29
2014-01-01 15:03:05.268265,142.84,143.88
2014-01-02 15:03:05.268265,142.71,141.02
2014-01-03 15:03:05.268265,144.55,142.18
2014-01-04 15:03:05.268265,141.65,140.01
2014-01-05 15:03:05.268265,143.45,143.5
2014-01-06 15:03:05.268265,142.48,142.69
2014-01-07 15:03:05.268265,143.23,142.41
2014-01-08 15:03:05.268265,141.21,143.04
2014-01-09 15:03:05.268265,140.17,140.13
2014-01-10 15:03:05.268265,142.02,141.43
2014-01-11 15:03:05.268265,142.25,144.99
2014-01-12 15:03:05.268265,140.43,141.38
2014-01-13 15:03:05.268265,140.38,142.53
2014-01-14 15:03:05.268265,142.14,142.93
2014-01-15 15:03:05.268265,142.78,140.08
2014-01-16 15:03:05.268265,145.72,145.19
2014-01-17 15:03:05.268265,146.12,147.69
2014-01-18 15:03:05.268265,147.66,144.79
2014-01-19 15:03:05.268265,149.78,147.86
2014-01-20 15:03:05.268265,148.74,149.3
2014-01-21 15:03:05.268265,151.79,150.21
2014-01-22 15:03:05.268265,152.65,149.89
2014-01-23 15:03:05.268265,150.89,149.7
2014-01-24 15:03:05.268265,152.89,154.99
2014-01-25 15:03:05.268265,151.49,149.75
2014-01-26 15:03:05.268265,150.07,147.25
2014-01-27 15:03:05.268265,148.65,151.0
2014-01-28 15:03:05.268265,150.02,147.25
2014-01-29 15:03:05.268265,149.79,152.49
2014-01-30 15:03:05.268265,147.54,149.67
2014-01-31 15:03:05.268265,147.76,147.76
2014-02-01 15:03:05.268265,145.82,143.53
2014-02-02 15:03:05.268265,146.45,147.59
2014-02-03 15:03:05.268265,149.21,150.61
2014-02-04 15:03:05.268265,148.45,150.49
2014-02-05 15:03:05.268265,146.81,148.48
2014-02-06 15:03:05.268265,145.89,145.12
2014-02-07 15:03:05.268265,143.11,140.46
2014-02-08 15:03:05.268265,145.19,145.89
2014-02-09 15:03:05.268265,143.96,145.42
2014-02-10 15:03:05.268265,141.29,140.11
2014-02-11 15:03:05.268265,141.47,141.79
2014-02-12 15:03:05.268265,140.55,139.39
2014-02-13 15:03:05.268265,139.59,141.05
2014-02-14 15:03:05.268265,139.54,137.46
2014-02-15 15:03:05.268265,137.78,138.62
2014-02-16 15:03:05.268265,138.64,139.18
2014-02-17 15:03:05.268265,136.12,137.76
2014-02-18 15:03:05.268265,134.1,134.06
2014-02-19 15:03:05.268265,132.16,133.23
2014-02-20 15:03:05.268265,131.36,133.86
2014-02-21 15:03:05.268265,132.26,132.8
2014-02-22 15:03:05.268265,131.27,129.34
2014-02-23 15:03:05.268265,132.36,134.21
2014-02-24 15:03:05.268265,131.77,133.24
2014-02-25 15:03:05.268265,128.42,130.41
2014-02-26 15:03:05.268265,126.01,125.14
2014-02-27 15:03:05.268265,125.96,127.02
2014-02-28 15:03:05.268265,125.71,126.02
2014-03-01 15:03:05.268265,126.78,126.29
2014-03-02 15:03:05.268265,126.11,126.53
2014-03-03 15:03:05.268265,126.27,127.47
2014-03-04 15:03:05.268265,127.17,126.38
2014-03-05 15:03:05.268265,125.25,124.46
2014-03-06 15:03:05.268265,126.46,127.31
2014-03-07 15:03:05.268265,128.42,130.05
2014-03-08 15:03:05.268265,129.79,127.69
2014-03-09 15:03:05.268265,131.26,131.15
2014-03-10 15:03:05.268265,131.46,132.74
2014-03-11 15:03:05.268265,131.96,133.32
2014-03-12 15:03:05.268265,131.84,130.15
2014-03-13 15:03:05.268265,130.52,129.8
2014-03-14 15:03:05.268265,132.84,135.38
2014-03-15 15:03:05.268265,134.49,136.67
2014-03-16 15:03:05.268265,133.59,135.29
2014-03-17 15:03:05.268265,133.92,131.48
2014-03-18 15:03:05.268265,131.88,133.5
2014-03-19 15:03:05.268265,130.87,129.77
2014-03-20 15:03:05.268265,133.47,133.74
2014-03-21 15:03:05.268265,134.55,135.08
2014-03-22 15:03:05.268265,132.01,132.38
2014-03-23 15:03:05.268265,132.92,135.36
2014-03-24 15:03:05.268265,129.25,126.79
2014-03-25 15:03:05.268265,128.2,128.98
2014-03-26 15:03:05.268265,129.27,129.18
2014-03-27 15:03:05.268265,129.26,130.46
2014-03-28 15:03:05.268265,129.51,129.81
2014-03-29 15:03:05.268265,128.31,129.56
2014-03-30 15:03:05.268265,126.43,126.32
2014-03-31 15:03:05.268265,127.57,126.25
2014-04-01 15:03:05.268265,127.37,129.39
2014-04-02 15:03:05.268265,127.62,129.35
2014-04-03 15:03:05.268265,125.58,126.49
2014-04-04 15:03:05.268265,126.28,125.3
2014-04-05 15:03:05.268265,126.6,124.55
2014-04-06 15:03:05.268265,126.46,125.86
2014-04-07 15:03:05.268265,126.87,127.74
2014-04-08 15:03:05.268265,128.39,127.38
2014-04-09 15:03:05.268265,129.15,129.2
2014-04-10 15:03:05.268265,129.69,127.68
2014-04-11 15:03:05.268265,130.22,128.41
2014-04-12 15:03:05.268265,128.05,128.72
2014-04-13 15:03:05.268265,129.54,131.48
2014-04-14 15:03:05.268265,129.28,126.96
2014-04-15 15:03:05.268265,125.18,125.16
2014-04-16 15:03:05.268265,123.37,121.66
2014-04-17 15:03:05.268265,122.48,121.11
2014-04-18 15:03:05.268265,123.42,122.8
2014-04-19 15:03:05.268265,124.89,122.83
2014-04-20 15:03:05.268265,122.0,124.04
2014-04-21 15:03:05.268265,119.76,120.19
2014-04-22 15:03:05.268265,117.9,117.39
2014-04-23 15:03:05.268265,119.17,119.48
2014-04-24 15:03:05.268265,119.63,120.56
2014-04-25 15:03:05.268265,117.91,117.99
2014-04-26 15:03:05.268265,115.54,114.5
2014-04-27 15:03:05.268265,113.57,114.82
2014-04-28 15:03:05.268265,110.79,109.95
2014-04-29 15:03:05.268265,109.85,109.05
2014-04-30 15:03:05.268265,111.33,110.86
2014-05-01 15:03:05.268265,111.03,110.43
2014-05-02 15:03:05.268265,113.66,115.89
2014-05-03 15:03:05.268265,112.53,114.51
2014-05-04 15:03:05.268265,113.0,110.96
2014-05-05 15:03:05.268265,113.88,112.23
2014-05-06 15:03:05.268265,115.25,115.76
2014-05-07 15:03:05.268265,113.15,112.45
2014-05-08 15:03:05.268265,109.49,108.66
2014-05-09 15:03:05.268265,107.86,106.96
2014-05-10 15:03:05.268265,106.02,105.62
2014-05-11 15:03:05.268265,103.33,102.58
2014-05-12 15:03:05.268265,102.62,104.38
2014-05-13 15:03:05.268265,101.56,100.37
2014-05-14 15:03:05.268265,99.41,97.55
2014-05-15 15:03:05.268265,98.7,96.73
2014-05-16 15:03:05.268265,99.43,101.16
2014-05-17 15:03:05.268265,101.36,103.01
2014-05-18 15:03:05.268265,100.87,101.57
2014-05-19 15:03:05.268265,98.81,97.47
2014-05-20 15:03:05.268265,100.61,99.06
2014-05-21 15:03:05.268265,101.17,101.24
2014-05-22 15:03:05.268265,101.64,99.87
2014-05-23 15:03:05.268265,99.68,101.56
2014-05-24 15:03:05.268265,97.97,96.59
2014-05-25 15:03:05.268265,98.55,99.8
2014-05-26 15:03:05.268265,100.89,101.66
2014-05-27 15:03:05.268265,100.09,100.81
2014-05-28 15:03:05.268265,100.3,101.97
2014-05-29 15:03:05.268265,101.82,103.07
2014-05-30 15:03:05.268265,103.4,102.04
2014-05-31 15:03:05.268265,102.06,100.95
2014-06-01 15:03:05.268265,102.38,102.61
2014-06-02 15:03:05.268265,102.38,102.95
2014-06-03 15:03:05.268265,100.35,102.2
2014-06-04 15:03:05.268265,102.29,100.28
2014-06-05 15:03:05.268265,99.92,100.47
2014-06-06 15:03:05.268265,101.26,102.36
2014-06-07 15:03:05.268265,99.17,100.32
2014-06-08 15:03:05.268265,97.93,96.68
2014-06-09 15:03:05.268265,98.11,96.61
2014-06-10 15:03:05.268265,98.28,99.42
2014-06-11 15:03:05.268265,98.16,98.24
2014-06-12 15:03:05.268265,96.25,98.1
2014-06-13 15:03:05.268265,95.55,95.08
2014-06-14 15:03:05.268265,93.72,92.44
2014-06-15 15:03:05.268265,91.26,92.23
2014-06-16 15:03:05.268265,91.21,89.77
2014-06-17 15:03:05.268265,91.29,93.02
2014-06-18 15:03:05.268265,91.18,91.4
2014-06-19 15:03:05.268265,94.11,92.66
2014-06-20 15:03:05.268265,93.28,94.46
2014-06-21 15:03:05.268265,90.83,90.62
2014-06-22 15:03:05.268265,91.04,89.66
2014-06-23 15:03:05.268265,89.13,89.76
2014-06-24 15:03:05.268265,88.75,87.29
2014-06-25 15:03:05.268265,89.09,87.5
2014-06-26 15:03:05.268265,90.08,88.63
2014-06-27 15:03:05.268265,88.25,89.83
2014-06-28 15:03:05.268265,87.96,89.33
2014-06-29 15:03:05.268265,86.42,85.13
2014-06-30 15:03:05.268265,88.68,89.81
2014-07-01 15:03:05.268265,90.92,91.47
2014-07-02 15:03:05.268265,93.75,94.95
2014-07-03 15:03:05.268265,94.59,95.1
2014-07-04 15:03:05.268265,94.52,95.71
2014-07-05 15:03:05.268265,94.12,95.07
2014-07-06 15:03:05.268265,93.45,94.68
2014-07-07 15:03:05.268265,92.71,91.65
2014-07-08 15:03:05.268265,93.97,94.58
2014-07-09 15:03:05.268265,95.18,95.4
2014-07-10 15:03:05.268265,93.6,95.18
2014-07-11 15:03:05.268265,91.08,90.56
2014-07-12 15:03:05.268265,88.56,87.34
2014-07-13 15:03:05.268265,89.13,90.11
2014-07-14 15:03:05.268265,90.27,88.48
2014-07-15 15:03:05.268265,90.51,90.86
2014-07-16 15:03:05.268265,89.82,90.42
2014-07-17 15:03:05.268265,87.86,88.69
2014-07-18 15:03:05.268265,87.62,88.66
2014-07-19 15:03:05.268265,83.97,84.88
2014-07-20 15:03:05.268265,83.99,83.69
2014-07-21 15:03:05.268265,83.81,82.25
2014-07-22 15:03:05.268265,83.07,83.66
2014-07-23 15:03:05.268265,82.29,82.19
2014-07-24 15:03:05.268265,82.7,83.93
2014-07-25 15:03:05.268265,84.02,84.34
2014-07-26 15:03:05.268265,83.99,84.86
2014-07-27 15:03:05.268265,86.3,86.19
2014-07-28 15:03:05.268265,85.24,85.8
2014-07-29 15:03:05.268265,87.35,89.03
2014-07-30 15:03:05.268265,89.93,91.39
2014-07-31 15:03:05.268265,88.75,87.46
2014-08-01 15:03:05.268265,89.57,88.77
2014-08-02 15:03:05.268265,87.33,87.61
2014-08-03 15:03:05.268265,85.91,86.06
2014-08-04 15:03:05.268265,86.46,87.56
2014-08-05 15:03:05.268265,84.94,83.7
2014-08-06 15:03:05.268265,86.96,85.44
2014-08-07 15:03:05.268265,88.2,87.99
2014-08-08 15:03:05.268265,89.12,89.74
2014-08-09 15:03:05.268265,90.76,90.28
2014-08-10 15:03:05.268265,93.73,92.26
2014-08-11 15:03:05.268265,93.31,91.77
2014-08-12 15:03:05.268265,91.92,93.22
2014-08-13 15:03:05.268265,92.98,94.7
2014-08-14 15:03:05.268265,94.41,92.92
2014-08-15 15:03:05.268265,93.26,94.45
2014-08-16 15:03:05.268265,93.4,94.9
2014-08-17 15:03:05.268265,94.48,95.49
2014-08-18 15:03:05.268265,95.01,96.08
2014-08-19 15:03:05.268265,95.47,96.34
2014-08-20 15:03:05.268265,95.86,96.26
2014-08-21 15:03:05.268265,95.31,94.22
2014-08-22 15:03:05.268265,95.11,93.77
2014-08-23 15:03:05.268265,95.52,94.78
2014-08-24 15:03:05.268265,95.91,96.36
2014-08-25 15:03:05.268265,98.61,99.88
2014-08-26 15:03:05.268265,98.45,99.57
2014-08-27 15:03:05.268265,95.09,96.97
2014-08-28 15:03:05.268265,94.61,96.0
2014-08-29 15:03:05.268265,93.89,94.34
2014-08-30 15:03:05.268265,94.41,94.91
2014-08-31 15:03:05.268265,92.34,91.86
2014-09-01 15:03:05.268265,90.47,90.95
2014-09-02 15:03:05.268265,92.25,92.66
2014-09-03 15:03:05.268265,90.56,92.17
2014-09-04 15:03:05.268265,88.66,89.05
2014-09-05 15:03:05.268265,88.59,89.03
2014-09-06 15:03:05.268265,87.37,85.98
2014-09-07 15:03:05.268265,86.95,85.92
2014-09-08 15:03:05.268265,88.25,89.35
2014-09-09 15:03:05.268265,90.56,91.85
2014-09-10 15:03:05.268265,89.98,89.05
2014-09-11 15:03:05.268265,91.41,89.73
2014-09-12 15:03:05.268265,90.33,89.14
2014-09-13 15:03:05.268265,91.13,91.16
2014-09-14 15:03:05.268265,90.2,89.37
2014-09-15 15:03:05.268265,91.16,92.51
2014-09-16 15:03:05.268265,91.08,90.26
2014-09-17 15:03:05.268265,91.07,92.61
2014-09-18 15:03:05.268265,92.04,93.68
2014-09-19 15:03:05.268265,93.0,92.64
2014-09-20 15:03:05.268265,92.19,93.12
2014-09-21 15:03:05.268265,92.52,93.01
2014-09-22 15:03:05.268265,93.62,92.83
2014-09-23 15:03:05.268265,93.9,95.68
2014-09-24 15:03:05.268265,91.35,90.3
2014-09-25 15:03:05.268265,89.78,88.76
2014-09-26 15:03:05.268265,90.24,88.89
2014-09-27 15:03:05.268265,89.63,91.27
2014-09-28 15:03:05.268265,90.62,90.41
2014-09-29 15:03:05.268265,88.71,87.76
2014-09-30 15:03:05.268265,89.57,91.35
2014-10-01 15:03:05.268265,88.53,88.56
2014-10-02 15:03:05.268265,87.89,86.39
2014-10-03 15:03:05.268265,87.59,88.69
2014-10-04 15:03:05.268265,88.04,86.96
2014-10-05 15:03:05.268265,86.9,88.38
2014-10-06 15:03:05.268265,86.16,86.43
2014-10-07 15:03:05.268265,84.98,83.29
2014-10-08 15:03:05.268265,85.98,85.9
2014-10-09 15:03:05.268265,86.09,86.77
2014-10-10 15:03:05.268265,85.09,86.43
2014-10-11 15:03:05.268265,83.05,84.43
2014-10-12 15:03:05.268265,83.45,82.06
2014-10-13 15:03:05.268265,84.07,84.48
2014-10-14 15:03:05.268265,87.01,87.34
2014-10-15 15:03:05.268265,88.34,88.51
2014-10-16 15:03:05.268265,86.62,85.73
2014-10-17 15:03:05.268265,84.84,84.48
2014-10-18 15:03:05.268265,82.4,80.88
2014-10-19 15:03:05.268265,82.97,83.57
2014-10-20 15:03:05.268265,83.02,81.54
2014-10-21 15:03:05.268265,83.02,82.14
2014-10-22 15:03:05.268265,84.72,85.56
2014-10-23 15:03:05.268265,86.8,87.64
2014-10-24 15:03:05.268265,86.11,86.66
2014-10-25 15:03:05.268265,86.13,85.2
2014-10-26 15:03:05.268265,84.95,85.85
2014-10-27 15:03:05.268265,84.28,82.96
2014-10-28 15:03:05.268265,83.61,84.96
2014-10-29 15:03:05.268265,85.72,85.04
2014-10-30 15:03:05.268265,83.58,84.52
2014-10-31 15:03:05.268265,85.45,84.18
2014-11-01 15:03:05.268265,82.88,82.38
2014-11-02 15:03:05.268265,83.48,82.44
2014-11-03 15:03:05.268265,82.17,82.26
2014-11-04 15:03:05.268265,85.45,87.14
2014-11-05 15:03:05.268265,86.23,84.56
2014-11-06 15:03:05.268265,86.69,87.77
2014-11-07 15:03:05.268265,86.54,85.88
2014-11-08 15:03:05.268265,86.62,84.96
2014-11-09 15:03:05.268265,85.33,83.91
2014-11-10 15:03:05.268265,85.29,85.54
2014-11-11 15:03:05.268265,83.4,82.17
2014-11-12 15:03:05.268265,85.83,86.19
2014-11-13 15:03:05.268265,87.14,85.88
2014-11-14 15:03:05.268265,84.19,85.72
2014-11-15 15:03:05.268265,81.65,80.35
2014-11-16 15:03:05.268265,77.71,76.34
2014-11-17 15:03:05.268265,76.54,75.96
2014-11-18 15:03:05.268265,78.5,79.38
2014-11-19 15:03:05.268265,78.49,77.14
2014-11-20 15:03:05.268265,78.18,79.71
2014-11-21 15:03:05.268265,77.0,77.08
2014-11-22 15:03:05.268265,75.88,75.53
2014-11-23 15:03:05.268265,77.54,78.34
2014-11-24 15:03:05.268265,76.29,75.05
2014-11-25 15:03:05.268265,77.94,78.76
2014-11-26 15:03:05.268265,77.71,78.47
2014-11-27 15:03:05.268265,77.89,77.15
2014-11-28 15:03:05.268265,78.27,79.3
2014-11-29 15:03:05.268265,76.41,75.64
2014-11-30 15:03:05.268265,75.76,76.36
2014-12-01 15:03:05.268265,75.59,74.08
2014-12-02 15:03:05.268265,75.24,76.66
2014-12-03 15:03:05.268265,75.75,77.26
2014-12-04 15:03:05.268265,73.92,75.0
2014-12-05 15:03:05.268265,74.21,73.69
2014-12-06 15:03:05.268265,72.92,72.46
2014-12-07 15:03:05.268265,73.11,73.04
2014-12-08 15:03:05.268265,72.0,71.03
2014-12-09 15:03:05.268265,70.79,70.32
2014-12-10 15:03:05.268265,71.77,72.98
2014-12-11 15:03:05.268265,70.65,71.43
2014-12-12 15:03:05.268265,70.29,69.3
2014-12-13 15:03:05.268265,70.82,70.99
2014-12-14 15:03:05.268265,71.41,69.99
2014-12-15 15:03:05.268265,70.61,70.06
2014-12-16 15:03:05.268265,71.23,70.17
2014-12-17 15:03:05.268265,72.95,74.13
2014-12-18 15:03:05.268265,72.79,72.69
2014-12-19 15:03:05.268265,72.39,71.64
2014-12-20 15:03:05.268265,77.19,77.41
2014-12-21 15:03:05.268265,77.1,76.52
2014-12-22 15:03:05.268265,80.27,79.34
2014-12-23 15:03:05.268265,78.3,79.15
2014-12-24 15:03:05.268265,78.64,78.73
2014-12-25 15:03:05.268265,79.36,79.0
2014-12-26 15:03:05.268265,77.84,78.68
2014-12-27 15:03:05.268265,79.35,77.89
2014-12-28 15:03:05.268265,81.27,82.46
2014-12-29 15:03:05.268265,79.32,79.52
2014-12-30 15:03:05.268265,81.8,83.31
2014-12-31 15:03:05.268265,79.2,78.17
2015-01-01 15:03:05.268265,78.79,78.66
2015-01-02 15:03:05.268265,75.22,76.22
2015-01-03 15:03:05.268265,75.51,75.02
2015-01-04 15:03:05.268265,73.9,73.99
2015-01-05 15:03:05.268265,75.43,75.64
2015-01-06 15:03:05.268265,75.43,76.7
2015-01-07 15:03:05.268265,76.22,77.4
2015-01-08 15:03:05.268265,78.82,77.49
2015-01-09 15:03:05.268265,78.78,79.91
2015-01-10 15:03:05.268265,79.21,80.64
2015-01-11 15:03:05.268265,76.43,75.81
2015-01-12 15:03:05.268265,76.46,75.63
2015-01-13 15:03:05.268265,75.67,74.65
2015-01-14 15:03:05.268265,74.93,76.25
2015-01-15 15:03:05.268265,72.5,71.8
2015-01-16 15:03:05.268265,72.21,71.62
2015-01-17 15:03:05.268265,72.77,72.56
2015-01-18 15:03:05.268265,72.75,72.38
2015-01-19 15:03:05.268265,73.73,75.09
2015-01-20 15:03:05.268265,73.11,72.75
2015-01-21 15:03:05.268265,72.49,71.44
2015-01-22 15:03:05.268265,69.72,68.53
2015-01-23 15:03:05.268265,67.87,68.2
2015-01-24 15:03:05.268265,68.49,69.28
2015-01-25 15:03:05.268265,67.64,68.57
2015-01-26 15:03:05.268265,69.25,69.94
2015-01-27 15:03:05.268265,66.68,65.51
2015-01-28 15:03:05.268265,68.78,68.61
2015-01-29 15:03:05.268265,68.98,67.72
2015-01-30 15:03:05.268265,68.43,68.16
2015-01-31 15:03:05.268265,68.46,69.32
2015-02-01 15:03:05.268265,69.16,67.8
2015-02-02 15:03:05.268265,69.65,70.79
2015-02-03 15:03:05.268265,68.13,67.29
2015-02-04 15:03:05.268265,65.38,64.6
2015-02-05 15:03:05.268265,65.28,65.81
2015-02-06 15:03:05.268265,65.05,66.25
2015-02-07 15:03:05.268265,63.69,64.08
2015-02-08 15:03:05.268265,64.15,65.0
2015-02-09 15:03:05.268265,62.55,62.95
2015-02-10 15:03:05.268265,61.68,62.69
2015-02-11 15:03:05.268265,59.87,59.52
2015-02-12 15:03:05.268265,57.72,58.65
2015-02-13 15:03:05.268265,57.26,57.18
2015-02-14 15:03:05.268265,57.82,58.37
2015-02-15 15:03:05.268265,59.24,59.21
2015-02-16 15:03:05.268265,62.14,63.27
2015-02-17 15:03:05.268265,64.15,65.01
2015-02-18 15:03:05.268265,64.19,65.23
2015-02-19 15:03:05.268265,61.1,60.12
2015-02-20 15:03:05.268265,61.21,60.84
2015-02-21 15:03:05.268265,61.12,61.77
2015-02-22 15:03:05.268265,62.2,63.0
2015-02-23 15:03:05.268265,65.47,65.06
2015-02-24 15:03:05.268265,65.1,65.93
2015-02-25 15:03:05.268265,65.97,66.71
2015-02-26 15:03:05.268265,66.32,66.72
2015-02-27 15:03:05.268265,66.64,65.97
2015-02-28 15:03:05.268265,64.8,64.74
2015-03-01 15:03:05.268265,65.24,64.4
2015-03-02 15:03:05.268265,66.67,67.96
2015-03-03 15:03:05.268265,69.35,70.35
2015-03-04 15:03:05.268265,68.04,69.28
2015-03-05 15:03:05.268265,69.01,68.81
2015-03-06 15:03:05.268265,71.87,70.99
2015-03-07 15:03:05.268265,74.47,74.3
2015-03-08 15:03:05.268265,74.35,73.35
2015-03-09 15:03:05.268265,71.42,72.28
2015-03-10 15:03:05.268265,70.12,70.06
2015-03-11 15:03:05.268265,68.18,69.3
2015-03-12 15:03:05.268265,68.83,68.14
2015-03-13 15:03:05.268265,70.09,69.83
2015-03-14 15:03:05.268265,68.88,68.7
2015-03-15 15:03:05.268265,69.99,70.27
2015-03-16 15:03:05.268265,71.79,70.5
2015-03-17 15:03:05.268265,71.61,70.78
2015-03-18 15:03:05.268265,73.72,73.4
2015-03-19 15:03:05.268265,75.11,75.04
2015-03-20 15:03:05.268265,76.93,76.25
2015-03-21 15:03:05.268265,75.92,76.27
2015-03-22 15:03:05.268265,77.39,75.95
2015-03-23 15:03:05.268265,78.12,78.48
2015-03-24 15:03:05.268265,80.93,79.32
2015-03-25 15:03:05.268265,81.17,80.81
2015-03-26 15:03:05.268265,78.33,76.8
2015-03-27 15:03:05.268265,76.85,78.22
2015-03-28 15:03:05.268265,75.12,75.43
2015-03-29 15:03:05.268265,75.77,77.06
2015-03-30 15:03:05.268265,75.55,76.15
2015-03-31 15:03:05.268265,76.77,77.98
2015-04-01 15:03:05.268265,76.06,75.42
2015-04-02 15:03:05.268265,73.86,73.01
2015-04-03 15:03:05.268265,72.24,72.41
2015-04-04 15:03:05.268265,72.66,72.92
2015-04-05 15:03:05.268265,71.68,70.34
2015-04-06 15:03:05.268265,74.22,73.91
2015-04-07 15:03:05.268265,74.6,75.03
2015-04-08 15:03:05.268265,72.63,73.86
2015-04-09 15:03:05.268265,74.2,74.56
2015-04-10 15:03:05.268265,75.78,75.97
2015-04-11 15:03:05.268265,76.69,76.46
